SERINGALSANTAHELENA	-70.551	-8.686
    28     7  2022       27.394700
    29     7  2022       25.987800
    30     7  2022       25.471300
    31     7  2022       25.130200
     1     8  2022       25.741300
     2     8  2022       27.819500
     3     8  2022       35.373700
     4     8  2022       32.172900
     5     8  2022       35.841200
     6     8  2022       30.400300
     7     8  2022       37.736100
     8     8  2022       37.258600
     9     8  2022       33.529400
    10     8  2022       32.172900
    11     8  2022       29.529600
    12     8  2022       26.980300
    13     8  2022       26.564600
    14     8  2022       25.741300
    15     8  2022       25.741300
    16     8  2022       25.741300
    17     8  2022       24.928700
    18     8  2022       21.028500
    19     8  2022       20.653600
    20     8  2022       19.912100
    21     8  2022       19.181900
    22     8  2022       18.462900
    23     8  2022       17.755200
    24     8  2022       17.405700
    25     8  2022       17.405700
    26     8  2022       18.107600
    27     8  2022       17.405700
    28     8  2022       16.374300
    29     8  2022       16.036300
    30     8  2022       15.369000
    31     8  2022       15.039700
     1     9  2022       16.640800
     2     9  2022       16.640800
     3     9  2022       15.979900
     4     9  2022       16.110800
     5     9  2022       16.374600
     6     9  2022       16.374600
     7     9  2022       15.849500
     8     9  2022       15.462200
     9     9  2022       15.334400
    10     9  2022       14.829100
    11     9  2022       14.829100
    12     9  2022       14.829100
    13     9  2022       14.704300
    14     9  2022       14.333600
    15     9  2022       14.333600
    16     9  2022       14.089500
    17     9  2022       14.580100
    18     9  2022       15.719800
    19     9  2022       17.869800
    20     9  2022       19.295300
    21     9  2022       24.123100
    22     9  2022       24.456200
    23     9  2022       29.399700
    24     9  2022       29.214100
    25     9  2022       23.957600
    26     9  2022       20.784600
    27     9  2022       18.861000
    28     9  2022       18.149900
    29     9  2022       18.009500
    30     9  2022       18.009500
     1    10  2022       16.374300
     2    10  2022       18.821000
     3    10  2022       19.181900
     4    10  2022       16.036300
     5    10  2022       15.369000
     6    10  2022       19.545600
     7    10  2022       26.564600
     8    10  2022       22.944500
     9    10  2022       18.821000
    10    10  2022       23.335900
    11    10  2022       24.928700
    12    10  2022       26.564600
    13    10  2022       32.172900
    14    10  2022       24.126900
    15    10  2022       44.169100
    16    10  2022       36.311100
    17    10  2022       33.074700
    18    10  2022       33.986700
    19    10  2022       38.216100
    20    10  2022       43.152300
    21    10  2022       42.145400
    22    10  2022       41.645600
    23    10  2022       83.633800
    24    10  2022       84.299300
    25    10  2022       65.293600
    26    10  2022       52.102000
    27    10  2022       52.102000
    28    10  2022       51.013200
    29    10  2022       39.183500
    30    10  2022       33.986700
    31    10  2022       42.647600
     1    11  2022       70.170700
     2    11  2022      111.309000
     3    11  2022       80.430900
     4    11  2022       67.731700
     5    11  2022      125.483000
     6    11  2022      125.483000
     7    11  2022       99.613400
     8    11  2022       61.851900
     9    11  2022       38.254400
    10    11  2022       32.859200
    11    11  2022       29.399700
    12    11  2022       26.862100
    13    11  2022       24.791900
    14    11  2022       22.817300
    15    11  2022       20.632800
    16    11  2022       25.130200
    17    11  2022       30.909800
    18    11  2022       34.878100
    19    11  2022       41.812900
    20    11  2022       45.556000
    21    11  2022       47.497700
    22    11  2022       52.558700
    23    11  2022      271.595000
    24    11  2022      898.347000
    25    11  2022      665.645000
    26    11  2022      384.612000
    27    11  2022      319.481000
    28    11  2022      223.938000
    29    11  2022      157.129000
    30    11  2022      117.026000
     1    12  2022       92.453300
     2    12  2022       82.970500
     3    12  2022      303.023000
     4    12  2022      369.405000
     5    12  2022      357.874000
     6    12  2022      304.526000
     7    12  2022      161.972000
     8    12  2022      125.732000
     9    12  2022       98.060500
    10    12  2022       80.993700
    11    12  2022       69.549000
    12    12  2022       76.457800
    13    12  2022       72.030100
    14    12  2022       68.321900
    15    12  2022       99.483400
    16    12  2022       78.388600
    17    12  2022       89.700900
    18    12  2022      182.176000
    19    12  2022      208.523000
    20    12  2022      319.759000
    21    12  2022      224.950000
    22    12  2022      193.926000
    23    12  2022      141.025000
    24    12  2022      121.828000
    25    12  2022      125.732000
    26    12  2022      321.303000
    27    12  2022      335.373000
    28    12  2022      349.752000
    29    12  2022      235.376000
    30    12  2022      356.242000
    31    12  2022      444.356000
     1     1  2023      179.344000
     2     1  2023      148.612000
     3     1  2023      125.483000
     4     1  2023      109.706000
     5     1  2023       76.488200
     6     1  2023       96.992100
     7     1  2023      270.206000
     8     1  2023      622.145000
     9     1  2023      641.531000
    10     1  2023      489.379000
    11     1  2023      396.359000
    12     1  2023      173.234000
    13     1  2023      163.474000
    14     1  2023      143.431000
    15     1  2023      147.662000
    16     1  2023      416.924000
    17     1  2023      495.056000
    18     1  2023      771.495000
    19     1  2023      923.084000
    20     1  2023      924.396000
    21     1  2023      527.869000
    22     1  2023      597.823000
    23     1  2023      512.291000
    24     1  2023      496.956000
    25     1  2023      324.035000
