GARGANTA	-57.043	-0.998
    24     4  1998      609.000000
    25     4  1998      605.000000
    26     4  1998      600.000000
    27     4  1998      601.000000
    28     4  1998      606.000000
    29     4  1998      615.000000
    30     4  1998      627.000000
     1     5  1998      638.000000
     2     5  1998      646.000000
     3     5  1998      654.000000
     4     5  1998      670.000000
     5     5  1998      679.000000
     6     5  1998      672.000000
     7     5  1998      664.000000
     8     5  1998      671.000000
     9     5  1998      680.000000
    10     5  1998      686.000000
    11     5  1998      693.000000
    12     5  1998      700.000000
    13     5  1998      702.000000
    14     5  1998      704.000000
    15     5  1998      699.000000
    16     5  1998      686.000000
    17     5  1998      685.000000
    18     5  1998      702.000000
    19     5  1998      715.000000
    20     5  1998      721.000000
    21     5  1998      734.000000
    22     5  1998      750.000000
    23     5  1998      767.000000
    24     5  1998      776.000000
    25     5  1998      781.000000
    26     5  1998      772.000000
    27     5  1998      770.000000
    28     5  1998      794.000000
    29     5  1998      690.000000
    30     5  1998      685.000000
    31     5  1998      677.000000
     1     6  1998      670.000000
     2     6  1998      665.000000
     3     6  1998      660.000000
     4     6  1998      658.000000
     5     6  1998      652.000000
     6     6  1998      650.000000
     7     6  1998      653.000000
     8     6  1998      660.000000
     9     6  1998      672.000000
    10     6  1998      686.000000
    11     6  1998      685.000000
    12     6  1998      680.000000
    13     6  1998      666.000000
    14     6  1998      651.000000
    15     6  1998      644.000000
    16     6  1998      643.000000
    17     6  1998      650.000000
    18     6  1998      665.000000
    19     6  1998      676.000000
    20     6  1998      682.000000
    21     6  1998      680.000000
    22     6  1998      672.000000
    23     6  1998      665.000000
    24     6  1998      661.000000
    25     6  1998      655.000000
    26     6  1998      650.000000
    27     6  1998      648.000000
    28     6  1998      650.000000
    29     6  1998      656.000000
    30     6  1998      662.000000
     1     7  1998      661.000000
     2     7  1998      657.000000
     3     7  1998      651.000000
     4     7  1998      648.000000
     5     7  1998      643.000000
     6     7  1998      641.000000
     7     7  1998      647.000000
     8     7  1998      654.000000
     9     7  1998      658.000000
    10     7  1998      656.000000
    11     7  1998      654.000000
    12     7  1998      650.000000
    13     7  1998      642.000000
    14     7  1998      637.000000
    15     7  1998      631.000000
    16     7  1998      624.000000
    17     7  1998      616.000000
    18     7  1998      611.000000
    19     7  1998      609.000000
    20     7  1998      605.000000
    21     7  1998      602.000000
    22     7  1998      598.000000
    23     7  1998      596.000000
    24     7  1998      592.000000
    25     7  1998      588.000000
    26     7  1998      584.000000
    27     7  1998      582.000000
    28     7  1998      576.000000
    29     7  1998      570.000000
    30     7  1998      566.000000
    31     7  1998      570.000000
     1     8  1998      577.000000
     2     8  1998      591.000000
     3     8  1998      598.000000
     4     8  1998      602.000000
     5     8  1998      601.000000
     6     8  1998      592.000000
     7     8  1998      575.000000
     8     8  1998      565.000000
     9     8  1998      561.000000
    10     8  1998      559.000000
    11     8  1998      556.000000
    12     8  1998      552.000000
    13     8  1998      548.000000
    14     8  1998      545.000000
    15     8  1998      543.000000
    16     8  1998      541.000000
    17     8  1998      539.000000
    18     8  1998      536.000000
    19     8  1998      536.000000
    20     8  1998      530.000000
    21     8  1998      521.000000
    22     8  1998      505.000000
    23     8  1998      490.000000
    24     8  1998      486.000000
    25     8  1998      483.000000
    26     8  1998      478.000000
    27     8  1998      476.000000
    28     8  1998      474.000000
    29     8  1998      465.000000
    30     8  1998      460.000000
    31     8  1998      455.000000
     1     9  1998      453.000000
     2     9  1998      459.000000
     3     9  1998      464.000000
     4     9  1998      470.000000
     5     9  1998      474.000000
     6     9  1998      470.000000
     7     9  1998      466.000000
     8     9  1998      464.000000
     9     9  1998      462.000000
    10     9  1998      459.000000
    11     9  1998      452.000000
    12     9  1998      445.000000
    13     9  1998      443.000000
    14     9  1998      441.000000
    15     9  1998      440.000000
    16     9  1998      439.000000
    17     9  1998      438.000000
    18     9  1998      436.000000
    19     9  1998      434.000000
    20     9  1998      432.000000
    21     9  1998      433.000000
    22     9  1998      441.000000
    23     9  1998      447.000000
    24     9  1998      450.000000
    25     9  1998      452.000000
    26     9  1998      450.000000
    27     9  1998      443.000000
    28     9  1998      431.000000
    29     9  1998      431.000000
    30     9  1998      429.000000
     1    10  1998      424.000000
     2    10  1998      418.000000
     3    10  1998      421.000000
     4    10  1998      434.000000
     5    10  1998      455.000000
     6    10  1998      468.000000
     7    10  1998      474.000000
     8    10  1998      479.000000
     9    10  1998      483.000000
    10    10  1998      486.000000
    11    10  1998      484.000000
    12    10  1998      475.000000
    13    10  1998      466.000000
    14    10  1998      455.000000
    15    10  1998      434.000000
