ITACOATIARA	-58.417	-3.133
     6     1  2003     1569.000000
     7     1  2003     1576.000000
     8     1  2003     1576.000000
     9     1  2003     1580.000000
    10     1  2003     1584.000000
    11     1  2003     1587.000000
    12     1  2003     1590.000000
    13     1  2003     1590.000000
    14     1  2003     1592.000000
    15     1  2003     1594.000000
    16     1  2003     1596.000000
    17     1  2003     1596.000000
    18     1  2003     1598.000000
    19     1  2003     1594.000000
    20     1  2003     1596.000000
    21     1  2003     1596.000000
    22     1  2003     1596.000000
    23     1  2003     1596.000000
    24     1  2003     1598.000000
    25     1  2003     1603.000000
    26     1  2003     1605.000000
    27     1  2003     1610.000000
    28     1  2003     1612.000000
    29     1  2003     1614.000000
    30     1  2003     1614.000000
    31     1  2003     1616.000000
     1     2  2003     1619.000000
     2     2  2003     1622.000000
     3     2  2003     1624.000000
     4     2  2003     1627.000000
     5     2  2003     1629.000000
     6     2  2003     1634.000000
     7     2  2003     1639.000000
     8     2  2003     1639.000000
     9     2  2003     1640.000000
    10     2  2003     1642.000000
    11     2  2003     1643.000000
    12     2  2003     1646.000000
    13     2  2003     1646.000000
    14     2  2003     1646.000000
    15     2  2003     1649.000000
    16     2  2003     1650.000000
    17     2  2003     1652.000000
    18     2  2003     1655.000000
    19     2  2003     1658.000000
    20     2  2003     1660.000000
    21     2  2003     1662.000000
    22     2  2003     1664.000000
    23     2  2003     1666.000000
    24     2  2003     1670.000000
    25     2  2003     1674.000000
    26     2  2003     1677.000000
    27     2  2003     1680.000000
    28     2  2003     1683.000000
     1     3  2003     1686.000000
     2     3  2003     1689.000000
     3     3  2003     1693.000000
     4     3  2003     1696.000000
     5     3  2003     1696.000000
     6     3  2003     1701.000000
     7     3  2003     1706.000000
     8     3  2003     1709.000000
     9     3  2003     1711.000000
    10     3  2003     1716.000000
    11     3  2003     1720.000000
    12     3  2003     1723.000000
    13     3  2003     1725.000000
    14     3  2003     1729.000000
    15     3  2003     1729.000000
    16     3  2003     1730.000000
    17     3  2003     1732.000000
    18     3  2003     1736.000000
    19     3  2003     1741.000000
    20     3  2003     1746.000000
    21     3  2003     1751.000000
    22     3  2003     1757.000000
    23     3  2003     1760.000000
    24     3  2003     1764.000000
    25     3  2003     1768.000000
    26     3  2003     1774.000000
    27     3  2003     1779.000000
    28     3  2003     1785.000000
    29     3  2003     1793.000000
    30     3  2003     1798.000000
    31     3  2003     1804.000000
     1     4  2003     1809.000000
     2     4  2003     1816.000000
     3     4  2003     1824.000000
     4     4  2003     1831.000000
     5     4  2003     1835.000000
     6     4  2003     1840.000000
     7     4  2003     1846.000000
     8     4  2003     1856.000000
     9     4  2003     1856.000000
    10     4  2003     1860.000000
    11     4  2003     1864.000000
    12     4  2003     1874.000000
    13     4  2003     1878.000000
    14     4  2003     1888.000000
    15     4  2003     1892.000000
    16     4  2003     1898.000000
    17     4  2003     1905.000000
    18     4  2003     1912.000000
    19     4  2003     1916.000000
    20     4  2003     1919.000000
    21     4  2003     1924.000000
    22     4  2003     1931.000000
    23     4  2003     1936.000000
    24     4  2003     1941.000000
    25     4  2003     1946.000000
    26     4  2003     1950.000000
    27     4  2003     1966.000000
    28     4  2003     1972.000000
    29     4  2003     1979.000000
    30     4  2003     1986.000000
     1     5  2003     1970.000000
     2     5  2003     1977.000000
     3     5  2003     1980.000000
     4     5  2003     1982.000000
     5     5  2003     1987.000000
     6     5  2003     1989.000000
     7     5  2003     2000.000000
     8     5  2003     2004.000000
     9     5  2003     2006.000000
    10     5  2003     2008.000000
    11     5  2003     2011.000000
    12     5  2003     2012.000000
    13     5  2003     2015.000000
    14     5  2003     2016.000000
    15     5  2003     2020.000000
    16     5  2003     2025.000000
    17     5  2003     2027.000000
    18     5  2003     2030.000000
    19     5  2003     2034.000000
    20     5  2003     2034.000000
    21     5  2003     2037.000000
    22     5  2003     2041.000000
    23     5  2003     2043.000000
    24     5  2003     2045.000000
    25     5  2003     2045.000000
    26     5  2003     2048.000000
    27     5  2003     2051.000000
    28     5  2003     2054.000000
    29     5  2003     2056.000000
    30     5  2003     2058.000000
    31     5  2003     2058.000000
     1     6  2003     2060.000000
     2     6  2003     2060.000000
     3     6  2003     2062.000000
     4     6  2003     2064.000000
     5     6  2003     2064.000000
     6     6  2003     2066.000000
     7     6  2003     2070.000000
     8     6  2003     2072.000000
     9     6  2003     2074.000000
    10     6  2003     2076.000000
    11     6  2003     2076.000000
    12     6  2003     2080.000000
    13     6  2003     2078.000000
    14     6  2003     2080.000000
    15     6  2003     2080.000000
    16     6  2003     2080.000000
    17     6  2003     2082.000000
    18     6  2003     2079.000000
    19     6  2003     2080.000000
    20     6  2003     2084.000000
    21     6  2003     2084.000000
    22     6  2003     2084.000000
    23     6  2003     2085.000000
    24     6  2003     2084.000000
    25     6  2003     2084.000000
    26     6  2003     2084.000000
    27     6  2003     2084.000000
    28     6  2003     2086.000000
    29     6  2003     2084.000000
    30     6  2003     2082.000000
     1     7  2003     2080.000000
     2     7  2003     2080.000000
     3     7  2003     2078.000000
     4     7  2003     2076.000000
     5     7  2003     2075.000000
     6     7  2003     2074.000000
     7     7  2003     2074.000000
     8     7  2003     2072.000000
     9     7  2003     2069.000000
    10     7  2003     2066.000000
    11     7  2003     2064.000000
    12     7  2003     2062.000000
    13     7  2003     2060.000000
    14     7  2003     2058.000000
    15     7  2003     2055.000000
    16     7  2003     2054.000000
    17     7  2003     2052.000000
    18     7  2003     2050.000000
    19     7  2003     2046.000000
    20     7  2003     2044.000000
    21     7  2003     2041.000000
    22     7  2003     2038.000000
    23     7  2003     2034.000000
    24     7  2003     2030.000000
    25     7  2003     2028.000000
    26     7  2003     2027.000000
    27     7  2003     2024.000000
    28     7  2003     2021.000000
    29     7  2003     2018.000000
    30     7  2003     2016.000000
    31     7  2003     2014.000000
     1     8  2003    -9999.000000
     2     8  2003    -9999.000000
     3     8  2003    -9999.000000
     4     8  2003    -9999.000000
     5     8  2003    -9999.000000
     6     8  2003    -9999.000000
     7     8  2003    -9999.000000
     8     8  2003    -9999.000000
     9     8  2003    -9999.000000
    10     8  2003    -9999.000000
    11     8  2003    -9999.000000
    12     8  2003    -9999.000000
    13     8  2003    -9999.000000
    14     8  2003    -9999.000000
    15     8  2003    -9999.000000
    16     8  2003    -9999.000000
    17     8  2003    -9999.000000
    18     8  2003    -9999.000000
    19     8  2003    -9999.000000
    20     8  2003    -9999.000000
    21     8  2003    -9999.000000
    22     8  2003    -9999.000000
    23     8  2003    -9999.000000
    24     8  2003    -9999.000000
    25     8  2003    -9999.000000
    26     8  2003    -9999.000000
    27     8  2003    -9999.000000
    28     8  2003    -9999.000000
    29     8  2003    -9999.000000
    30     8  2003    -9999.000000
    31     8  2003    -9999.000000
     1     9  2003    -9999.000000
     2     9  2003    -9999.000000
     3     9  2003    -9999.000000
     4     9  2003    -9999.000000
     5     9  2003    -9999.000000
     6     9  2003    -9999.000000
     7     9  2003    -9999.000000
     8     9  2003    -9999.000000
     9     9  2003    -9999.000000
    10     9  2003    -9999.000000
    11     9  2003    -9999.000000
    12     9  2003    -9999.000000
    13     9  2003    -9999.000000
    14     9  2003    -9999.000000
    15     9  2003    -9999.000000
    16     9  2003    -9999.000000
    17     9  2003    -9999.000000
    18     9  2003    -9999.000000
    19     9  2003    -9999.000000
    20     9  2003    -9999.000000
    21     9  2003    -9999.000000
